0,1.106290,23.860020,0.255000,0.745000,01:10
1,0.749054,70.482094,0.104000,0.896000,01:08
2,0.568665,160.439362,0.118000,0.882000,01:08
3,0.548099,16.393610,0.176000,0.824000,01:08
4,0.300185,11.211512,0.238000,0.762000,01:08
5,0.241254,33.901115,0.093000,0.907000,01:08
6,0.209839,1.460758,0.739000,0.261000,01:08
7,0.145534,2.677666,0.535000,0.465000,01:08
8,0.131017,0.146593,0.966000,0.034000,01:08
9,0.144937,0.119528,0.971000,0.029000,01:08
